date,open,high,low,close,volume
2025-02-11,21.6,21.68,21.47,21.6,5425579
2025-02-12,21.64,21.72,21.43,21.43,6795165
2025-02-13,21.43,21.51,21.35,21.47,5754059
2025-02-14,21.68,21.68,21.47,21.51,8144062
2025-02-17,21.68,21.68,21.51,21.56,5739729
2025-02-18,21.56,21.72,21.51,21.51,5161936
2025-02-19,21.51,21.64,21.47,21.56,5032732
2025-02-20,21.6,21.68,21.51,21.68,5714509
2025-02-21,21.72,22.02,21.68,21.89,12727607
2025-02-24,21.76,21.93,21.76,21.85,6403121
2025-02-25,21.85,21.93,21.72,21.72,6482543
2025-02-26,21.76,21.81,21.68,21.68,5061653
2025-02-27,21.72,21.81,21.6,21.81,5661613
2025-02-28,21.72,21.89,21.56,21.72,5475462
2025-03-03,21.72,21.76,21.56,21.72,5603548
2025-03-04,21.64,21.89,21.56,21.85,9964154
2025-03-05,21.97,22.27,21.85,21.85,11678487
2025-03-06,21.93,22.06,21.85,22.06,5076489
2025-03-07,22.14,22.39,22.02,22.27,10713039
2025-03-10,22.31,22.35,22.06,22.1,8502331
2025-03-11,21.97,22.1,21.81,22.1,9147708
2025-03-12,22.14,22.31,21.89,21.97,7803709
2025-03-13,22.02,22.1,21.81,21.81,8893622
2025-03-14,21.89,21.89,21.64,21.72,11556328
2025-03-17,21.81,21.93,21.72,21.89,5668733
2025-03-18,21.97,22.18,21.93,21.97,6013116
2025-03-19,21.97,21.97,21.76,21.89,7918115
2025-03-20,22.06,22.1,21.85,21.93,4867372
2025-03-21,21.93,21.97,21.81,21.81,4134448
2025-03-24,21.93,22.02,21.76,22.02,7892882
2025-03-25,22.06,22.1,21.85,21.97,5602227
2025-03-26,21.97,22.1,21.81,21.85,7438634
2025-03-27,21.72,21.89,21.68,21.72,6652466
2025-03-28,21.72,21.76,21.6,21.68,9733296
2025-03-31,21.6,21.72,21.56,21.72,9131468
2025-04-01,21.72,21.76,21.64,21.76,3053865
2025-04-02,21.81,21.89,21.64,21.68,7486376
2025-04-03,21.01,21.18,20.18,20.18,39712531
2025-04-04,18.97,19.88,18.8,19.88,72266023
2025-04-08,19.3,19.47,18.51,18.51,43698654
2025-04-09,17.34,19.09,17.34,18.21,36870654
2025-04-10,19.47,19.47,19.47,19.47,998409
2025-04-11,20.72,20.8,20.01,20.76,36003333
2025-04-14,20.76,21.18,20.55,20.72,19376382
2025-04-15,20.55,20.64,20.14,20.14,14735620
2025-04-16,20.43,20.64,20.18,20.3,11039955
2025-04-17,20.47,20.51,20.14,20.3,10144966
2025-04-18,20.47,20.68,20.43,20.47,11002228
2025-04-21,20.34,20.47,20.14,20.14,7252345
2025-04-22,20.3,20.39,18.92,20.14,13618261
2025-04-23,20.55,20.55,20.18,20.55,6836486
2025-04-24,20.39,20.51,20.18,20.18,6482453
2025-04-25,20.39,20.39,19.97,19.97,13363678
2025-04-28,20.09,20.09,19.93,20.01,4010687
2025-04-29,20.01,20.22,20.01,20.09,3585900
2025-05-05,20.26,20.26,20.05,20.09,4634617
2025-05-06,20.09,20.22,20.05,20.05,8439743
2025-05-07,20.22,20.22,20.01,20.05,7763237
2025-05-08,20.14,20.18,20.01,20.18,7289142
2025-05-09,20.43,20.43,20.14,20.18,5623805
2025-05-12,20.26,20.43,20.18,20.39,9196976
2025-05-13,20.51,20.64,20.43,20.55,9657205
2025-05-14,20.6,20.85,20.6,20.72,10926698
2025-05-15,21.31,21.43,20.97,21.35,24662474
2025-05-16,21.47,21.47,21.26,21.26,10707692
2025-05-19,21.26,21.47,21.14,21.22,13928516
2025-05-20,21.31,21.43,21.22,21.39,11033544
