date,open,high,low,close,volume
2025-03-27,10.3,10.35,10.2,10.25,3893100
2025-03-28,10.3,10.4,10.25,10.25,4151900
2025-03-31,10.25,10.4,10.2,10.3,5299200
2025-04-01,10.4,10.4,10.3,10.35,3942500
2025-04-02,10.35,10.5,10.25,10.3,7884700
2025-04-03,9.58,9.9,9.58,9.58,30541000
2025-04-04,8.91,9.42,8.91,9.1,21050600
2025-04-08,9.1,9.1,8.47,8.47,19623400
2025-04-09,7.88,8.49,7.88,8.1,14284400
2025-04-10,8.66,8.66,8.66,8.66,523000
2025-04-11,9.26,9.26,8.93,9.26,17090800
2025-04-14,9.35,9.35,9.15,9.23,7949800
2025-04-15,9.23,9.7,9.16,9.25,12006200
2025-04-16,9.25,9.63,9.25,9.37,7668200
2025-04-17,9.3,9.48,9.1,9.36,6282400
2025-04-18,9.5,9.87,9.44,9.67,11559100
2025-04-21,9.75,10.3,9.72,10.3,24346500
2025-04-22,10.4,10.95,9.96,10.65,40487900
2025-04-23,11.15,11.15,10.8,10.8,17720000
2025-04-24,10.85,11.55,10.75,11.3,31498700
2025-04-25,11.3,11.4,10.75,10.85,19032900
2025-04-28,11.05,11.6,10.9,11.45,27382400
2025-04-29,11.65,11.8,11.25,11.4,14851200
2025-05-05,11.5,11.6,11.25,11.45,10064500
2025-05-06,11.5,12.25,11.5,12.25,36987600
2025-05-07,12.3,13.05,12.15,12.65,41044900
2025-05-08,12.2,12.7,12.2,12.6,28159900
2025-05-09,12.9,12.9,12.05,12.3,24245000
2025-05-12,12.4,12.6,12.15,12.3,14816000
2025-05-13,12.2,12.25,11.8,12.05,27993400
2025-05-14,12.05,12.35,12.0,12.25,14523000
2025-05-15,12.3,12.4,11.95,12.1,14255100
2025-05-16,12.2,12.5,11.95,12.15,22663800
2025-05-19,12.1,12.45,12.0,12.05,19809000
2025-05-20,12.05,12.15,11.5,11.85,33030100
2025-05-21,11.95,12.65,11.85,12.65,36231700
2025-05-22,13.05,13.1,12.5,12.5,36335500
2025-05-23,12.55,12.85,12.45,12.45,17211700
2025-05-26,12.65,13.0,12.2,12.8,30634200
2025-05-27,12.9,13.2,12.7,12.85,28953900
2025-05-28,13.05,13.35,12.7,13.05,46877100
2025-05-29,13.35,13.95,13.2,13.95,62812100
2025-05-30,14.1,14.4,14.0,14.15,58684600
2025-06-02,14.2,14.9,14.15,14.55,33315700
2025-06-03,14.6,14.7,14.1,14.2,38948600
2025-06-04,14.25,14.5,13.9,14.2,29424800
2025-06-05,14.2,14.4,13.95,14.3,24777100
2025-06-06,14.2,14.4,14.1,14.3,20388500
2025-06-09,14.65,14.9,14.2,14.4,32550300
2025-06-10,14.4,14.5,14.2,14.35,18616800
2025-06-11,14.4,14.45,13.55,13.9,26186000
2025-06-12,13.9,14.4,13.9,14.25,18105600
2025-06-13,14.05,14.3,13.65,14.3,30353700
2025-06-16,14.2,14.9,14.2,14.9,37516100
2025-06-17,15.0,15.5,14.9,15.45,36169800
2025-06-18,15.75,16.2,15.45,15.6,38613600
2025-06-19,15.85,15.85,15.3,15.55,19388700
2025-06-20,15.75,15.75,15.1,15.45,30252600
2025-06-23,15.0,15.2,14.9,15.05,22102300
2025-06-24,15.3,15.4,14.95,15.05,19771100
2025-06-25,15.2,15.25,14.9,14.9,11193800
2025-06-26,14.95,15.25,14.8,15.15,14423100
2025-06-27,15.2,15.3,15.0,15.0,10731500
2025-06-30,15.2,15.6,15.1,15.15,14824200
2025-07-01,15.3,15.3,14.95,15.15,9890500
2025-07-02,15.0,15.25,14.95,15.1,9787700
2025-07-03,15.05,15.2,14.9,14.9,16310400
2025-07-04,15.0,15.45,14.95,15.2,19704500
2025-07-07,15.2,15.45,15.05,15.3,22594000
2025-07-08,15.4,15.85,15.25,15.7,29493600
2025-07-09,15.8,15.8,15.4,15.45,20430700
2025-07-10,15.45,15.6,15.3,15.45,18031900
2025-07-11,15.45,15.55,15.1,15.1,20917100
2025-07-14,15.1,15.55,14.5,15.25,37687400
2025-07-15,15.5,15.55,15.1,15.1,15936900
2025-07-16,15.1,15.5,15.05,15.35,16822700
2025-07-17,15.5,16.4,15.45,16.4,54836100
2025-07-18,17.15,17.5,16.8,16.95,48206900
2025-07-21,17.2,17.2,16.5,16.55,30838700
2025-07-22,16.45,16.95,16.4,16.95,28082000
2025-07-23,17.1,17.1,16.7,16.85,24042500
2025-07-24,16.85,17.05,16.55,16.85,22401600
2025-07-25,16.65,17.1,16.6,17.1,25900100
2025-07-28,17.4,18.0,17.35,17.5,49336400
2025-07-29,17.65,17.75,16.3,16.3,52343900
2025-07-30,16.3,16.75,15.95,16.6,26419800
2025-07-31,16.75,16.8,16.05,16.65,25633900
2025-08-01,16.95,17.35,16.65,17.25,33834400
2025-08-04,17.3,18.45,17.3,18.45,56696500
2025-08-05,18.75,19.1,17.5,18.0,45922500
2025-08-06,18.0,18.45,17.65,18.2,27592300
2025-08-07,18.6,18.6,18.05,18.2,23479800
2025-08-08,18.45,18.8,18.0,18.55,35669600
2025-08-11,18.75,19.3,18.55,18.8,34012300
2025-08-12,18.7,18.75,18.2,18.5,28649100
2025-08-13,18.5,19.2,18.15,18.45,36568400
2025-08-14,18.75,19.1,18.4,18.9,32806800
2025-08-15,19.0,19.05,18.0,18.15,36644600
2025-08-18,17.85,18.3,17.6,18.0,36365300
2025-08-19,18.0,18.7,17.5,18.0,57218400
2025-08-20,18.0,18.1,16.9,17.4,42155200
2025-08-21,17.5,17.6,16.7,16.85,30686200
2025-08-22,16.6,16.65,15.8,15.9,40667300
2025-08-25,16.05,16.35,15.9,16.05,14927000
2025-08-26,16.05,16.8,16.0,16.8,13387500
