date,open,high,low,close,volume
2025-08-12,40.05,41.49,40.01,41.04,15362032
2025-08-13,41.34,41.34,39.86,40.9,11846586
2025-08-14,41.14,42.18,40.7,41.69,15184586
2025-08-15,42.13,42.13,40.25,40.55,14384373
2025-08-18,40.6,40.85,40.15,40.35,7520468
2025-08-19,40.45,41.04,40.25,40.4,9932709
2025-08-20,40.55,41.39,39.16,40.25,14551914
2025-08-21,40.55,42.13,40.45,41.83,17336727
2025-08-22,41.93,44.6,41.49,42.77,22755899
2025-08-25,43.42,43.42,40.55,40.55,11320763
2025-08-26,40.55,41.39,40.1,41.34,11182157
2025-08-27,41.69,44.01,41.39,42.33,14883931
2025-08-28,42.58,42.77,41.79,42.03,5846508
2025-08-29,42.23,43.12,42.03,42.38,10437850
2025-09-03,42.63,43.42,41.59,43.02,11358500
2025-09-04,43.27,43.47,42.68,42.92,7242273
2025-09-05,43.12,43.12,41.49,41.49,13571846
2025-09-08,41.24,41.39,40.2,40.2,9083288
2025-09-09,40.2,40.55,39.91,40.2,4255722
2025-09-10,40.25,40.9,40.1,40.25,5477094
2025-09-11,40.35,40.35,39.41,40.2,5788567
2025-09-12,40.35,40.8,40.35,40.5,3323775
2025-09-15,40.6,41.74,40.6,41.74,7336285
2025-09-16,42.03,42.23,41.54,41.59,7347121
2025-09-17,41.54,41.93,40.55,40.55,3704769
2025-09-18,40.55,40.99,40.1,40.35,4689947
2025-09-19,40.65,40.75,39.36,39.36,6164616
2025-09-22,39.76,40.55,39.16,40.55,8001802
2025-09-23,40.25,40.45,40.05,40.4,3469273
2025-09-24,40.4,40.75,39.76,40.75,4672576
2025-09-25,40.7,40.7,40.35,40.45,2011804
2025-09-26,40.35,40.7,40.1,40.1,2298181
2025-09-29,39.81,40.1,39.66,39.86,2112994
2025-09-30,39.76,40.1,39.16,39.56,3687433
2025-10-01,39.56,40.2,39.36,39.61,1785236
2025-10-02,39.71,40.25,39.56,39.66,2749706
2025-10-03,39.56,39.71,39.36,39.36,2518841
2025-10-06,39.86,40.45,39.61,40.3,3062236
2025-10-07,40.55,40.55,40.01,40.05,2421949
2025-10-08,40.45,40.45,39.81,40.01,4608072
2025-10-09,40.1,40.5,39.96,40.35,4351594
2025-10-10,40.45,41.04,40.45,40.75,6799562
2025-10-13,40.55,40.7,40.3,40.45,4332780
2025-10-14,40.6,40.75,39.6,39.6,7731694
2025-10-15,39.7,40.15,39.35,39.35,4335312
2025-10-16,39.35,39.75,39.2,39.75,3816264
2025-10-17,39.75,39.8,39.05,39.05,4180594
2025-10-20,38.95,39.05,36.5,36.5,7402866
2025-10-21,36.55,37.5,36.55,37.05,4509093
2025-10-22,37.5,37.5,36.5,37.2,3978223
2025-10-23,37.0,37.45,36.85,36.9,2710914
2025-10-24,37.0,37.1,36.2,36.9,3495261
2025-10-27,36.95,37.2,36.5,36.5,2062600
2025-10-28,36.6,37.15,36.6,37.1,2793500
2025-10-29,37.5,37.9,37.3,37.8,3204200
2025-10-30,37.95,38.25,37.6,37.9,2599600
2025-10-31,38.0,38.0,37.4,37.4,2380000
2025-11-03,37.6,37.8,37.1,37.1,2453800
2025-11-04,37.1,38.0,36.9,37.9,3482600
2025-11-05,37.6,38.8,37.6,38.65,3945700
2025-11-06,38.7,38.9,38.35,38.5,2392700
2025-11-07,38.35,38.65,37.45,37.5,3220900
2025-11-10,37.5,38.0,37.3,37.4,2337400
2025-11-11,37.6,38.15,37.6,38.0,2393800
2025-11-12,38.2,38.4,37.8,38.25,2029800
2025-11-13,38.25,38.45,38.0,38.3,1942700
2025-11-14,38.2,38.5,38.2,38.35,2234600
2025-11-17,38.35,38.55,38.3,38.4,1422700
2025-11-18,38.5,38.5,38.25,38.4,1451400
2025-11-19,38.3,38.45,38.1,38.1,1302400
2025-11-20,38.2,38.2,37.9,37.95,1467900
2025-11-21,37.9,37.9,37.4,37.6,1247000
2025-11-24,37.6,37.95,37.6,37.65,1091700
2025-11-25,37.8,37.8,37.0,37.0,1798100
2025-11-26,37.05,37.55,37.05,37.35,1237300
2025-11-27,37.45,37.7,37.3,37.55,1071300
2025-11-28,37.55,37.6,37.1,37.1,878600
2025-12-01,37.2,37.3,36.95,36.95,1458900
2025-12-02,36.95,37.05,36.65,36.85,1590300
2025-12-03,37.0,38.45,37.0,38.4,4011700
2025-12-04,38.5,38.55,38.05,38.2,2052100
2025-12-05,38.3,38.45,37.8,37.8,1626100
2025-12-08,37.8,37.95,37.45,37.5,1702000
2025-12-09,37.5,37.95,37.1,37.45,3264300
2025-12-10,37.5,37.9,37.45,37.7,1904100
2025-12-11,37.7,38.1,37.6,37.6,1133200
2025-12-12,37.7,37.7,37.0,37.0,1877500
2025-12-15,37.05,37.15,36.9,37.0,1243400
2025-12-16,37.1,37.75,36.85,37.4,2060100
2025-12-17,37.45,38.5,37.45,38.0,4085100
2025-12-18,38.1,38.3,37.9,38.0,1238300
2025-12-19,38.0,38.15,37.6,37.7,2050700
2025-12-22,37.7,38.45,37.65,38.4,2714700
2025-12-23,38.5,38.8,37.9,38.0,1919100
2025-12-24,38.0,38.45,37.8,38.4,1986000
2025-12-25,38.4,38.95,38.35,38.8,3728800
2025-12-26,38.45,38.8,38.0,38.8,2657200
2025-12-29,38.8,38.9,38.6,38.8,1644300
2025-12-30,38.8,39.85,38.65,39.4,5379000
2025-12-31,39.5,39.55,38.9,38.9,1630700
2026-01-05,38.85,38.9,37.9,38.45,3885400
2026-01-06,38.3,38.9,37.8,38.9,4854900
2026-01-07,39.5,41.4,39.5,40.95,13409700
2026-01-08,41.3,43.8,40.9,43.05,27506700
2026-01-09,43.8,46.05,43.7,46.05,22918600
2026-01-12,47.9,49.25,47.0,49.25,7783600
2026-01-13,49.35,51.6,48.6,51.0,21869900
2026-01-14,50.8,54.5,50.2,54.5,17646800
2026-01-15,52.6,54.0,50.7,50.7,26455700
2026-01-16,51.0,54.2,50.4,51.1,13973800
2026-01-19,51.1,52.6,50.5,52.0,9409600
2026-01-20,52.9,55.3,52.2,53.2,15547500
2026-01-21,52.6,53.9,51.1,53.0,11935000
2026-01-22,53.5,56.6,51.6,52.0,18089900
2026-01-23,51.8,52.8,50.7,50.8,10080300
2026-01-26,51.0,52.6,50.8,52.5,11947600
2026-01-27,52.5,52.8,49.5,52.6,12478800
2026-01-28,53.4,55.9,51.4,51.9,17897800
2026-01-29,51.8,52.8,51.0,51.9,7082200
2026-01-30,52.3,54.5,51.9,53.9,13696100
2026-02-02,53.8,55.2,52.1,55.0,11934200
2026-02-03,55.7,56.5,54.0,54.1,11573700
2026-02-04,54.0,54.4,52.6,53.0,9645300
2026-02-05,53.0,53.3,51.5,51.5,9817200
2026-02-06,50.7,52.3,50.7,51.4,9885700
2026-02-09,51.8,51.8,50.6,50.6,3595300
2026-02-10,50.2,50.5,47.1,47.1,22973600
2026-02-11,46.55,48.75,46.1,48.5,8738800
2026-02-12,48.3,48.5,47.35,47.55,4806600
2026-02-13,47.55,47.7,46.8,46.9,6762700
2026-02-23,47.6,49.7,47.15,49.1,7557400
2026-02-24,49.45,49.45,48.45,48.75,5739400
2026-02-25,48.95,49.95,48.5,48.5,8375400
2026-02-26,48.55,48.9,47.75,48.45,4690300
2026-02-27,48.45,49.1,47.5,47.9,6519700
